his_num_311_per_property,neighbor_his_num_per_property,snow_depth,percent_below_poverty,percent_civilian_unemployed,per_capita_income,percent_no_highschool,percent_65older,percent_17younger,percent_household_disability,percent_single_parent_household,percent_minority,percent_notwell_english,percent_singleunits,percent_multiunit,percent_mobile_homes,percent_owneroccupiedunit,percent_crowding,percent_group_quarters,median_year_properties_built,median_value_properties_built,percent_no_vehicle,distance
-1.7513335573242614,-0.08266507207002247,0.3104500090223642,0.0018115212108743783,0.010708509092753182,0.1292495567632767,0.03711184616418821,0.06225707465987673,-0.0021040071028324723,0.24403025799302913,-0.018484437487065984,-0.35184826202753616,0.03070134894309131,0.09819063339569664,-0.0011340498179983171,-0.010781732498092379,-0.22672942684006606,0.0029174609954789156,0.11142700058747454,0.3300321004754066,-0.1985212998100656,0.23797210755695372,-0.22731018017588606
-1.9576684087970093,-0.17298225977931042,0.18346059502840956,-0.05926378464246192,0.023280555029276284,0.0620559745894417,0.0467056190905006,-0.07121899300072147,-0.06643569718600935,0.0025689957800017816,0.046085778606927176,-0.577375495688415,0.0015731564615515837,-0.0069830002399983385,-0.029148751521037842,-0.013510188756282604,-0.29903770801261176,0.011107156885406689,0.04611054005799544,0.11873873034976831,-0.3288984084362304,-0.06490139734889397,-0.3290691636150345
0.44778013489278523,-0.09103468040965987,0.41543780682758547,-0.0243596990957732,0.01614832323313804,0.03334127148971113,-0.02667360658644933,-0.01415986923454753,-0.07738373788738499,-0.022899804765326603,0.11368563470573187,-0.5203133969059831,-0.05787905729210152,0.03446471481279314,-0.02612146487385516,-0.0025193252454785765,-0.13457459258649013,0.006622796780810436,-0.016663741437828516,-0.1878370191134489,0.4378619906160073,0.0828584674155449,-0.11822463827704972
-0.0640358064804258,-0.10684032026199253,0.3573178978671055,-0.04240212880419021,-0.0030405638685975234,0.02326722935063259,-0.0070385998233713385,0.03131420291744673,-0.1134987114465785,-0.18988675735630983,-0.05263338861547062,-0.5430563062767827,-0.11399266361071617,-0.04669305103815491,-0.06439394146805685,-0.0038783121429715626,0.0756111421084614,-0.006153156573739338,0.045375095178646685,0.13268579900252347,-0.24367017713979547,-0.011353370264069084,-0.19394805104117863
-1.1364347108743833,-0.032098934036336055,0.28338339822168895,0.027858917875673316,0.07051757780087824,0.12591455250978267,0.1549874118327149,0.11385764959296418,0.35718076012959016,0.03618636578329957,-0.028772452677281013,-0.21181012449657066,0.15464767319132494,0.004533676358198413,-0.022584795445436966,0.12071828656843442,0.15522086853771774,-0.006525022422395832,0.06667856810152957,0.04683552638804924,-0.06747204405554949,0.09903369912886228,-0.0648570142709465
-1.606877944115584,-0.1464296972079599,0.311659410006043,-0.044575390187231,-0.005258493836291312,0.06911209874419848,-0.06464358109346113,-0.058208308678995735,-0.0806777443937258,0.030945964956286164,-0.007159664386218179,-0.38399970401546035,-0.028918656799262265,0.05793573774692797,-0.007058362052989242,0.11389173544937856,0.058292483086549926,-0.004055147384848468,0.037772188355033355,0.28727013892171016,-0.08375370751938638,-0.043774393445890604,-0.14113554402684853
-0.03716935067170635,0.14527051422661968,0.20598738453764823,0.06386264111918853,-0.03680765366839802,0.033573150254376925,0.015720528404948995,-0.08344398645699025,-0.04603737826528036,0.03342563408861041,-0.020386240116450606,-0.32484007876057436,-0.08806927928371913,0.09420978208931467,-0.020955319061820445,-0.004363858886064609,-0.20257852774807822,0.001769360729137226,-0.04648313156875261,-0.10657110600747002,0.31425135606540533,-0.06128313736907902,0.19270400077041455
-0.8206458278214536,-0.1710774336800056,0.049469434542810074,0.017130021208895795,-0.10114976752437026,-0.02446806175818499,-0.07285666836609077,-0.07607419722584488,-0.16804537781150578,0.0375539789797517,-0.046468406140336205,-1.3897253845568012,-0.22797292493560647,-0.07171582785279704,-0.017094144124900533,-0.0021136224456413722,-0.013763523899902897,-0.01899177639879217,-0.09829985641866848,-0.12170509874528576,0.017670514630212696,-0.1253604587130143,-0.05573875232192731
-2.0651826871023355,-0.22174410423057722,0.15937673819498052,-0.017456067447909618,-0.044655725035650295,-0.03725731111497699,0.06183906351253685,-0.048700185813669306,-0.006729545892068067,-0.006815786863513607,-0.06136940201462351,-1.004591534781127,0.010901120582796953,0.004093807480334499,-0.010652366334864726,-0.009344431470213087,-0.2362846454853796,-0.009834340951748777,0.06486663895051761,0.16977972720297313,-0.4339737018148176,-0.020699070560997956,-0.4393449189597888
-2.291142230675432,-0.2615303157362562,0.175423521962704,-0.016596340178760237,-0.029928739866559705,-0.10245277685016219,0.06099037912528833,0.008131225106099604,-6.248782872084747e-05,-0.10904268706055084,-0.0971188547103791,-1.1217616638790413,0.004481522843345065,-0.018503091830605944,-0.014343477687490891,-0.011350647017696502,-0.2409526674768335,-0.0012551357519619444,0.047190676832725,-0.006612766041285312,-0.48381762332484995,-0.02363835775107397,-0.5155211511439088
-1.0578531496633055,-0.23801298757513378,0.13351888346611376,-0.135095101232023,-0.0019270626720170546,-0.04053372635876782,-0.03296698827009292,0.08201109842841299,-0.022539742709195877,-0.00906377958753457,0.028586671212441093,-1.2231989150047977,-0.020331877276782782,0.019365610418373702,-0.04459575337798287,-0.00326150857975569,-0.304637862657129,-0.010973605653710772,0.04288126197366946,0.1750433482290878,-0.3372842862048876,0.02746048196604458,-0.5249664601678882
-1.6958024080911145,-0.04293025772150436,0.0777302709490828,-0.09577637014761602,0.0016818550644553732,-0.09762953658599031,0.12303983520302716,0.027562484381719175,0.012408925668574388,-0.11269921649755417,0.02266810137095119,-1.0091175736022766,0.00039212159414874214,0.002576976676300635,0.005085548695324249,-0.007704397445819122,-0.21350830476663546,-0.008106142709177444,0.08712234120969095,0.2444266334146324,-0.3653692598658266,0.168230895496913,-0.3679820244376645
-2.1825347441101823,-0.2992435847873052,-0.025257987489934575,-0.17284292283801342,-0.05696309703848894,-0.10245989506000978,0.04291095073194624,-0.06587674710012226,-0.06939817762337763,-0.13189879158355886,-0.24380791654077916,-1.1996497198798253,-0.007891355129102884,-0.04040288652427972,-0.017468194037844765,-0.00903083456198699,-0.2680428248798185,-0.00709153661969224,0.061805929023238095,0.0072616417921886,-0.49399146621215273,0.046888184785969546,-0.5291208522346901
-2.618650342569841,-0.234610491819586,-0.03400021618323521,-0.07935394801387759,-0.05466313985718636,-0.0822806582716605,-0.0009769645459829501,0.010953115882070374,-0.035167300613577666,-0.007926604901676182,-0.056679745157622904,-1.1233386052380312,-0.00524959828975291,-0.024863813067936745,-0.02970159475964178,-0.0074806971283774,-0.25635567469377063,-0.01237516700006087,-0.21065497123509905,0.050255709841976116,-0.5421999417026482,0.10499585190839511,-0.5851373303566055
-2.5633929462792935,-0.20256332220084405,0.01612277669008728,-0.09571268159936333,-0.066390721946635,-0.11578083259328205,0.034831863033141806,0.058945088472166375,-0.008203231317282355,-0.13861827903704574,-0.013775177800472748,-1.1357193234244252,-0.06344370841520038,0.055373817589425035,-0.03513615754222053,-0.007885543279444508,-0.10576687273280543,-0.006679789526506452,-0.2775570608016762,0.046673043566712466,-0.5317561539730159,-0.05675420898149745,-0.6110086993859124
-2.2655625799073547,-0.2368764667860186,-0.04645472970597995,-0.10706860861516754,-0.06164726173270587,-0.08396556059251296,0.04822958330616789,0.011697663284405867,-0.05237161154730674,-0.155440526022129,-0.16927318408530262,-1.2230582535169046,-0.015031873530130423,-0.041958874444905495,-0.013298264712123054,-0.011448360090036181,-0.2735674152471815,-0.014134122082416888,-0.132563818238652,0.04742086298640071,-0.4750905481129693,-0.004660923633585057,-0.5569016721514066
-1.8839555922641036,-0.13595775299329294,0.23544037824887645,-0.09107402469889352,-0.04856541385358648,-0.053295726630562076,-0.06249000148869408,-0.0689480275918228,-0.02221735119029509,0.042047144414500214,-0.05329040080196834,-0.4902464117392487,0.029944232399616456,-0.05337434143603166,-0.009316940630170833,-0.01063919607060564,-0.24070210393101948,-0.0068303777682585665,0.0918848770961588,0.24122931822029686,-0.33968304060069415,0.10622950039448069,-0.31911217700718897
-0.915883178679121,-0.09746902744302473,0.21582106189386047,-0.04886769108715834,0.0281371636267993,-0.030543694067471882,0.10333316413638242,-0.04333613352811394,-0.029798143059854308,-0.011165613822913034,-0.07007581168347014,-0.9740824992434923,-0.030561239893878156,-0.04009384626879457,-0.023571135633024376,-0.004999244093928379,-0.2330378407984635,-0.006035738368195443,0.06722124514142935,0.17711668006673334,-0.2782014505412841,0.06390629451136834,-0.22563373219564814
-2.016698030665439,-0.15260300847717173,0.08726417284827223,-0.036453602919449414,0.003866070704471802,-0.06915496927091787,-0.004882490205070944,-0.08871841296901115,-0.0702307782519084,-0.07293758819519783,-0.06901169711331963,-0.7340388772701093,-0.03042023739930828,-0.11436416327681398,-0.031180391769267145,-0.008756089541742363,-0.30197666594339084,-0.01554611215989148,-0.4890709810111975,0.19570049436469455,-0.4266329013791614,0.023662365714326405,-0.4685638530428548
-0.7220308644957016,-0.053834359155790865,0.22031354273584727,-0.1000065412295065,-0.05043935799057673,-0.055927853103635794,0.07030811761989195,-0.039774813205411694,-0.030824156619090014,-0.1012241002373381,0.019092751860406754,-0.9726883585674273,-0.015939428762658636,0.03312742577977499,-0.042730553948305605,-0.0034737806997593434,-0.24451024589463657,-0.007354762605225762,0.07326041153583947,0.21659808533825933,-0.26060834312191866,0.10244459862103499,-0.32024091057918735
-2.1312202389629187,-0.004772292445041737,0.20300003770465086,-0.09273257182388588,-0.028198671639477046,-0.03878304560458754,0.1010698929012536,0.06341351956317202,-0.00665796942942225,0.06622113052613465,-0.0298316307796739,-0.997164779260201,0.01825771872430946,0.010889488777414158,0.002572713840431362,-0.008772081957118472,-0.26623454575201577,-0.008030507092726902,0.07480097279479439,0.11011986063029049,-0.36807160071008016,0.043587555990722615,-0.15747842019442357
-0.15972127011528983,-0.1333142825599319,0.3832239304910077,-0.03722254412811612,-0.05016537883820789,0.00544258240201465,0.01859496074731597,0.029843708529086844,-0.03899122571988993,0.06435482285995242,-0.03966018564880951,-0.40293185196701,-0.03435142363776835,0.07413272863787324,-0.033706498181113,-0.005255921551677645,-0.29895863688433566,0.006129555013988419,0.06313802220430312,0.24090264523664623,-0.12397788996265842,0.07684116092851881,-0.15303128306889793
-0.7797838246012502,-0.06440783911694972,0.26530549976986056,-0.05735637715571249,-0.006197079491690438,-0.025812064795601143,0.08218986614230728,-0.06902830196782803,0.01762784885845825,-0.10218018900551211,0.08159745109690766,-0.6336980049962554,-0.014337931391279656,0.02179168536794247,0.002708340118886365,-0.0051915135278005845,-0.17124859177354618,-0.004740835871564641,0.13035182122863898,0.21882366827526473,-0.30585277169715824,0.06252313381868264,-0.18325009578663964
-1.2635408278630444,-0.04394253590022386,0.15892731590731554,-0.009196496626715867,0.011569739587675931,-0.02432252337677383,-0.01492774063396025,0.1469305509354518,0.0005951962984804382,-0.0807684742312766,-0.018381672054832387,-0.9539267594383414,-0.05226433792766185,0.06164763808902625,-0.014193291129640784,-0.008116445423793462,0.17389587850567362,-0.012739982264668681,0.10272039924133085,-0.029961320496673993,-0.22839536964031337,-0.020018158184919123,-0.2397016855916721
0.3966448579561149,-0.0018592611778662338,0.5078699535733636,0.1317664347841248,0.005848701254464572,0.09759182979796596,0.09433459628436243,0.11044545551441845,-0.00981897937354237,0.2994286837316733,0.00864268599389808,-0.09127351515569568,-0.0083203850708653,-8.478514256493597e-05,-0.032100104726591284,-0.003725055073435879,0.13970079616398667,0.0038070105763330806,0.03387153283165771,-0.13999758772090293,-0.061894697520071505,0.19597292319147036,0.034831745103266164
-0.8287909000454082,-0.10040395661537502,0.13926830881995794,-0.047088293063174594,-0.060867857930584225,-0.050232502702432714,-0.01830016669534893,-0.12071567072056469,-0.04196319299642961,-0.010536739105433934,-0.06314863205705926,-1.0929925507217564,-0.05279242304790062,-0.08365481810795114,0.053067819936559825,-0.003730277467335519,-0.29946961843443504,-0.008372434022104969,-0.29888565929614963,-0.06231140814756371,-0.38834235742820283,0.06503549523826573,-0.4536803538993256
-0.5789397328142064,-0.10149443551517985,0.25894762985930136,0.1003845329439141,0.044736495586604176,0.05236647146856992,0.05372301120058509,-0.0851490333505767,-0.06730001206271466,-0.11382475786577011,-0.08171038042385437,-0.3533390036550167,-0.07309791430759711,-0.0010618583388537495,-0.04777021139953739,-0.0048454680844562505,0.08289313269025271,0.05420874522371903,0.03184973282529322,0.16622218219043158,-0.1276197881912923,-0.05280008313541966,-0.10672830342323465
-1.8369701236446516,-0.09534031981785893,0.22886702935823572,-0.04345859562823935,-0.05621660761900378,-0.014763816777404815,0.07154373411695025,0.1300182981331765,-0.03611877873634528,0.0044932583710072475,-0.07326100519765318,-0.9991267775987331,-0.027300592261479295,-0.060977348660072164,-0.002724747180731102,-0.011302872274181119,-0.27223318465108715,0.03446105765352292,0.07537989498851619,0.23106547996221014,0.18427463894169843,0.02565036067366555,-0.15475077145007554
-0.2019754606697443,0.002511049432427459,0.44704310106196266,0.003418610743057471,-0.011865961666012748,0.05291581075080023,0.08553388790894063,0.09969415213291706,-0.02015841219694776,0.16751567068396822,-0.038148375309018955,-0.2209027213153143,0.07013011421975168,-0.01530530384005253,0.06504603217017771,-0.003428672600421212,0.11673635318368855,-0.000918652132065656,0.054208216672434514,0.230713418651486,-0.10587966879792762,0.1420686091512854,0.09992419113133426
-0.44662037880162914,0.011894155524178718,0.24221603553308507,-0.059316383619141974,-0.03054917098489911,-0.027670337178614002,-0.015244521646701337,0.06289151528305129,0.008074257411829055,-0.11614670846207095,0.07491981308845874,-1.0743752586579483,-0.02983311846663996,0.001971321757068001,-0.04384455471861317,-0.0033834071668345624,-0.2843724402325531,-0.006603909184511014,0.018311245453084,0.15108906785856496,-0.2610982152002168,0.05704218332870772,-0.08405013453689998
0.9136261350583341,0.01570687490703495,0.4221677690153814,0.07552906376648405,0.023242052267773074,0.05537696769499467,0.04663386552889035,0.06917371629293703,0.12637943585570577,0.22864637361119158,0.09322762137106748,-0.7346093027144545,-0.06983167493615854,0.04493367271539803,0.04000746757453255,0.010429820099708654,0.31508669144322426,0.0007828779146269227,-0.05413917594877944,-0.20164968874696232,-0.07929082813598498,-0.00875625572718306,0.13076868534731742
1.6677861711618447,0.021079082067525602,0.06026275671119041,0.05467546098312326,-0.053747370427041384,0.035298038874150436,0.03188990854163718,-0.1192191980895064,-0.15264638994615246,0.12218475362416611,-0.07449029964564788,0.5998524337878675,0.07749951157364698,-0.10635013734187045,-0.024181626657428356,-0.0022313353225358766,0.3183598890359221,-0.06085036963444797,-0.06863378487690844,0.5743934825882007,-0.163969334368346,-0.11297220157027973,0.16802986087758126
2.112857080900487,0.1314200056548535,0.11068812465102376,0.23028576726160077,0.35510813024649995,0.10039231225770093,-0.15638838396108268,0.06340053170157844,-0.07393089302009867,0.11258364717721125,0.22462727260646576,0.43895107522274757,0.028253291549513993,-0.08886384478956755,0.04125474169951913,-0.0010960757277659106,0.2873592007079825,0.008103806348088938,0.0013086478408077084,0.850558547867163,-0.03449156581173218,-0.042127149224461924,0.2449845861539112
-0.633330010356472,-0.11947924435277049,0.04247737128218754,0.033048714131406684,-0.07715441274633231,0.020413391801026838,-0.16361187619028933,0.04949775496470714,-0.012461420632438713,-0.01757536567693796,-0.1514285810306581,0.5466989248400566,-0.008971147904780086,-0.0814845652880325,0.1464265356266104,-0.0019701225991967776,0.3165802704229382,0.00031090448103379134,-0.008803584372511697,0.35535037535458036,-0.1559286537809305,-0.07766679041308437,0.07116565580776983
0.44093388654609056,0.15340586303983983,0.1446959813606683,0.00265425494196867,0.01579930283761035,0.02335650612992026,-0.0066124001537476215,-0.0679574494538305,-0.0478549639260585,0.04767087065412072,0.2639751451782849,1.2614804007593148,-0.10220599594186783,0.08529421026380915,-0.030927272134981365,-0.002516809860905589,-0.3438647040108721,-0.00411351345880151,0.14285688498149735,-0.379216059365893,0.31793969713573544,-0.05922789422717063,0.2192694876848404
-0.6372591803302161,-0.1404138250628483,0.10455417423219764,0.0681532701790104,0.10103273641054997,0.049352651332301975,-0.01862769921934495,-0.0531365258119159,-0.06577402629176063,-0.021896623659250027,-0.08657194548623615,0.8198273097348464,0.12682949890163,-0.05154659429909732,-0.05703357646256198,-0.0026796649785764794,0.12036989916137655,0.004076383981441811,-0.06371567286058957,-0.060534367123728214,0.3955461965978877,-0.08562775161456786,0.10981660732729406
-0.4363200134032435,0.05409019958261903,0.06681879525179184,-0.13407969756829746,-0.006901401756486436,0.029057836145914794,-0.02231689797642673,-0.039823947599612095,-0.006419379397900204,0.042101960722426224,0.14366807722027364,0.9229706674136576,-0.06564853007504334,0.08130889153424867,-0.0669713341943261,-0.002515402513721554,-0.3048076684526547,0.005135874197947299,-0.046544818672740365,-0.09304607615311947,0.4788509107169264,-0.046090718554425966,0.11581545833498197
